product_type_name,asin,total_reviews
Video Games,B000TZI2FQ,58
Video Games,B001TOQ8R0,58
Video Games,B000UQAUWW,58
Video Games,B000R0SRNU,58
Video Games,B000F2DE8S,58
Video Games,B0016N4A7E,57
Video Games,B001G3AZS2,57
Video Games,B000E0XX9Q,57
Video Games,B000R3BNE2,57
Video Games,B001ASJISG,57
Video Games,B000GABOTU,57
Video Games,B00149ND28,57
Video Games,B000E991PC,57
Video Games,B00104KJ4M,57
Video Games,B000HX1P72,57
Video Games,B004K1EA5G,57
Video Games,B005J5K9EI,57
Video Games,B003O6H7X0,57
Video Games,B006JKARZS,57
Video Games,B003A0T6YS,57
Video Games,B000088KH1,57
Video Games,B00006AALC,57
Video Games,B00004U5VF,57
Video Games,B00DUARBTA,57
Video Games,B00DC9T2J6,57
Video Games,B00AY1CT4U,57
Video Games,B00D6NPFDK,56
Video Games,B00D3RBYM0,56
Video Games,B008CP6RUW,56
Video Games,B0053B7ICO,56
Video Games,B0050SY0L2,56
Video Games,B006OI3CTS,56
Video Games,B0050SVHZO,56
Video Games,B0050SXNHO,56
Video Games,B0073ESZ58,56
Video Games,B0044S8DA8,56
Video Games,B001K7HV3Q,56
Video Games,B00149MEVY,56
Video Games,B000HKGIOA,56
Video Games,B00170BV6E,56
Video Games,B0012NAPNQ,56
Video Games,B002672Z80,56
Video Games,B00004SVXW,56
Video Games,B0002CHJ8C,56
Video Games,B00004SVV9,56
Video Games,B00009ECGK,55
Video Games,B000099T2E,55
Video Games,B00004TCT3,55
Video Games,B00005YTYJ,55
Video Games,B0002GTFIK,55
Video Games,B000B6MLU0,55
Video Games,B004X56PWK,55
Video Games,B0074LJ3CE,55
Video Games,B002I0IIPY,55
Video Games,B002BRYXRQ,55
Video Games,B002I0HKIU,55
Video Games,B002CZ7P04,55
Video Games,B00434FED2,55
Video Games,B004UDLRMS,55
Video Games,B0072A4JVW,55
Video Games,B007M6W3A0,55
Video Games,B005C7R950,55
Video Games,B00002STEZ,55
Video Games,B008SBZD5U,55
Video Games,B0096L2SJ0,55
Video Games,B00CTKHXFO,55
Video Games,B000NUBY0C,55
Video Games,B001FBHT34,55
Video Games,B0016BVYAM,55
Video Games,B000PS4X7S,54
Video Games,B000WMEEBC,54
Video Games,B001G3B0HC,54
Video Games,B001EQPDNS,54
Video Games,B002ATY7JE,54
Video Games,B000MUXLOK,54
Video Games,B00006HBTW,54
Video Games,B000B6MLPU,54
Video Games,B0007TS24U,54
Video Games,B000067O0Q,54
Video Games,B0000D12XI,54
Video Games,B007M6W38W,54
Video Games,B002YVD3KM,54
Video Games,B0050SYZ2G,54
Video Games,B002I0JB6E,54
Video Games,B002I0K6Q8,54
Video Games,B003IEBO9Q,54
Video Games,B002Q21X7Y,54
Video Games,B0050SWR6M,54
Video Games,B006ZPAXYW,54
Video Games,B002I0J4AM,54
Video Games,B002I0J45C,54
Video Games,B005VBVQDI,54
Video Games,B00D6PTMB4,54
Video Games,B00DHF39KS,54
Video Games,B00C1ZBFTW,54
Video Games,B0094X1ZXU,54
Video Games,B00BYDKCZK,53
Video Games,B00EM5UFF4,53
Video Games,B008E6ZXRM,53
Video Games,B00FF9MLQW,53
Video Games,B008J16ARY,53
Video Games,B000083JTR,53
Video Games,B0000690ZE,53
Video Games,B00008JODN,53
Video Games,B00009OY9U,53
Video Games,B0001NE48U,53
Video Games,B001TD6SK8,53
Video Games,B000ZK7ZK8,53
Video Games,B000RHZ9JI,53
Video Games,B002EE1P2W,53
Video Games,B0050SX1JO,53
Video Games,B003YI458I,53
Video Games,B006VB2W08,53
Video Games,B003CP0BHM,53
Video Games,B0065NP6NC,53
Video Games,B003IMGC9U,53
Video Games,B004EW7LSY,53
Video Games,B003O6EDSM,53
Video Games,B005DVAB0A,52
Video Games,B0056WJA6M,52
Video Games,B0050SX00Y,52
Video Games,B002BRYXOO,52
Video Games,B002I0K3PM,52
Video Games,B002I0H09Y,52
Video Games,B003O6FYDK,52
Video Games,B007WQOGXM,52
Video Games,B002EE5ROO,52
Video Games,B002BRYHY0,52
Video Games,B0050SW4OC,52
Video Games,B0050SVGU0,52
Video Games,B00005O0I9,52
Video Games,B000038IFX,52
Video Games,B0002MPT6Q,52
Video Games,B00004ZDFY,52
Video Games,B00004U55E,52
Video Games,B00002EPZ2,52
Video Games,B008XMSR6G,52
Video Games,B00CYS5DU8,52
Video Games,B00149PCAO,52
Video Games,B000C427NM,52
Video Games,B000G7YRHO,52
Video Games,B000ZK695U,52
Video Games,B00113T0VA,52
Video Games,B000UW1YBW,52
Video Games,B000X25GW2,52
Video Games,B001CRQY1E,52
Video Games,B000GKCI4A,51
Video Games,B000O3IS48,51
Video Games,B001C6GVI6,51
Video Games,B00184219U,51
Video Games,B000ZK698C,51
Video Games,B002KSPKRS,51
Video Games,B0050SW93S,51
Video Games,B0056WJA30,51
Video Games,B0050SZBP6,51
Video Games,B0002A6CNW,51
Video Games,B0002IQC8E,51
Video Games,B000B6MLSM,51
Video Games,B0000A09EN,51
Video Games,B000B9RI00,51
Video Games,B000084313,51
Video Games,B00012D0SG,51
Video Games,B0000A09EM,51
Video Games,B008OQTU6C,51
Video Games,B00BQI3UQG,51
Video Games,B00G9AYVTG,51
Video Games,B00BFOEY3Y,50
Video Games,B00DV16N6U,50
Video Games,B002R2JCNK,50
Video Games,B007UM59L6,50
Video Games,B002I0J5JW,50
Video Games,B002I0J5CO,50
Video Games,B003O680ZY,50
Video Games,B003O6ECOM,50
Video Games,B002I08VDI,50
Video Games,B0050SYYTK,50
Video Games,B00000IYEQ,50
Video Games,B00000K1VA,50
Video Games,B000FW64ZS,50
Video Games,B001TOQ8WU,50
Video Games,B000VJTJNE,50
Video Games,B000CQIDTC,50
Video Games,B000KQQUMQ,50
Video Games,B000U34SZA,50
Video Games,B000NV8F58,50
Video Games,B0000TSRA6,50
Video Games,B00005BOSF,50
Video Games,B000067FDY,50
Video Games,B00005NN5A,50
Video Games,B000056O4Q,50
Video Games,B000090W86,50
Video Games,B000095ZH5,50
Video Games,B00006LEM3,50
Video Games,B0009O7HUI,50
Video Games,B00007E1OA,49
Video Games,B00006GEX2,49
Video Games,B00004U1R3,49
Video Games,B000B63RSA,49
Video Games,B000069BD9,49
Video Games,B00005N6ZL,49
Video Games,B0000AHOOK,49
Video Games,B00005NN5J,49
Video Games,B008XHCLFO,49
Video Games,B00IAVDOS6,49
Video Games,B00B67ZTUW,49
Video Games,B009DYCTY4,49
Video Games,B006KYYOSO,49
Video Games,B002I0H1DY,49
Video Games,B004WLRQAU,49
Video Games,B002I0K622,49
Video Games,B002I0H0FS,49
Video Games,B0037LVW9M,49
Video Games,B003OQ4B1Q,49
Video Games,B006VB2UO6,49
Video Games,B002I0H0NU,49
Video Games,B004QEWVTO,49
Video Games,B00886WO5W,49
Video Games,B000FDOTIQ,49
Video Games,B000UA0LXQ,49
Video Games,B000OYKQBU,49
Video Games,B000S0C2UI,49
Video Games,B000TVT8PI,49
Video Games,B000IONGVI,49
Video Games,B000WCQWR6,49
Video Games,B0018YXM3Y,48
Video Games,B0017ZDGWG,48
Video Games,B00149ILCK,48
Video Games,B000SSPH3E,48
Video Games,B0017HW5LM,48
Video Games,B000FUWCRY,48
Video Games,B009GZX49Y,48
Video Games,B00F27JGVA,48
Video Games,B00BT2BFKW,48
Video Games,B00002SVG3,48
Video Games,B00006FWTW,48
Video Games,B00005V6BE,48
